team_name,team_abbrev,player_name,position_name,age,height,weight,shot,birth_place,birthdate,depth_label,status,player_url,section_title
New Jersey Devils,nj,Jonas Siegenthaler,D,28,"6' 2""",218 lbs,L,"Zurich, SUI",05/06/97,Roster,,https://www.espn.com/nhl/player/_/id/3904190,Defense
New Jersey Devils,nj,Topias Vilen,D,22,"6' 1""",194 lbs,L,"Lahti, FIN",04/01/03,Roster,,https://www.espn.com/nhl/player/_/id/5103595,Defense
New Jersey Devils,nj,Colton White,D,28,"6' 1""",187 lbs,L,"London, CAN",05/03/97,Roster,,https://www.espn.com/nhl/player/_/id/3941125,Defense
New Jersey Devils,nj,Jake Allen,G,34,"6' 2""",197 lbs,L,"Fredericton, CAN",08/07/90,Roster,,https://www.espn.com/nhl/player/_/id/5111,Goalies
New Jersey Devils,nj,Nico Daws,G,24,"6' 4""",205 lbs,L,"Munich, GER",12/22/00,Roster,,https://www.espn.com/nhl/player/_/id/4697683,Goalies
New Jersey Devils,nj,Jacob Markstrom,G,35,"6' 6""",207 lbs,L,"Gavle, SWE",01/31/90,Roster,,https://www.espn.com/nhl/player/_/id/5452,Goalies
New Jersey Devils,nj,Isaac Poulter,G,23,"6' 2""",174 lbs,L,"Winnipeg, CAN",09/12/01,Roster,,https://www.espn.com/nhl/player/_/id/5174951,Goalies
New York Islanders,nyi,Mathew Barzal,C,28,"6' 1""",190 lbs,R,"Coquitlam, CAN",05/26/97,Roster,,https://www.espn.com/nhl/player/_/id/3899946,Centers
New York Islanders,nyi,Casey Cizikas,C,34,"5' 11""",194 lbs,L,"Toronto, CAN",02/27/91,Roster,,https://www.espn.com/nhl/player/_/id/5262,Centers
New York Islanders,nyi,Marc Gatcomb,C,25,"6' 2""",195 lbs,R,"Woburn, MA",07/22/99,Roster,,https://www.espn.com/nhl/player/_/id/5103547,Centers
New York Islanders,nyi,Bo Horvat,C,30,"6' 1""",215 lbs,L,"London, CAN",04/05/95,Roster,,https://www.espn.com/nhl/player/_/id/3042002,Centers
New York Islanders,nyi,Kyle MacLean,C,26,"6' 1""",194 lbs,L,"Livingston, NJ",04/29/99,Roster,,https://www.espn.com/nhl/player/_/id/4393199,Centers
New York Islanders,nyi,Jean-Gabriel Pageau,C,32,"5' 11""",195 lbs,R,"Ottawa, CAN",11/11/92,Roster,,https://www.espn.com/nhl/player/_/id/2593131,Centers
New York Islanders,nyi,Kyle Palmieri,C,34,"5' 11""",195 lbs,R,"Smithtown, NY",02/01/91,Roster,,https://www.espn.com/nhl/player/_/id/5517,Centers
New York Islanders,nyi,Anthony Duclair,LW,29,"6' 0""",200 lbs,L,"Pointe-Claire, CAN",08/26/95,Roster,,https://www.espn.com/nhl/player/_/id/3042086,Left Wings
New York Islanders,nyi,Pierre Engvall,LW,29,"6' 5""",215 lbs,L,"Ljungby, SWE",05/31/96,Roster,,https://www.espn.com/nhl/player/_/id/3151763,Left Wings
New York Islanders,nyi,Anders Lee,LW,34,"6' 3""",231 lbs,L,"Edina, MN",07/03/90,Roster,,https://www.espn.com/nhl/player/_/id/5793,Left Wings
New York Islanders,nyi,Matt Martin,LW,36,"6' 3""",215 lbs,L,"Windsor, CAN",05/08/89,Roster,,https://www.espn.com/nhl/player/_/id/5050,Left Wings
New York Islanders,nyi,Hudson Fasching,RW,29,"6' 3""",209 lbs,R,"Milwaukee, WI",07/28/95,Roster,,https://www.espn.com/nhl/player/_/id/3042134,Right Wings
New York Islanders,nyi,Simon Holmstrom,RW,24,"6' 2""",215 lbs,L,"Tranas, SWE",05/24/01,Roster,,https://www.espn.com/nhl/player/_/id/4565244,Right Wings
New York Islanders,nyi,Maxim Tsyplakov,RW,26,"6' 2""",189 lbs,L,"Moscow, RUS",09/19/98,Roster,,https://www.espn.com/nhl/player/_/id/5212753,Right Wings
New York Islanders,nyi,Adam Boqvist,D,24,"6' 0""",191 lbs,R,"Falun, SWE",08/15/00,Roster,,https://www.espn.com/nhl/player/_/id/4352706,Defense
New York Islanders,nyi,Tony DeAngelo,D,29,"5' 11""",180 lbs,R,"Sewell, NJ",10/24/95,Roster,,https://www.espn.com/nhl/player/_/id/3114769,Defense
New York Islanders,nyi,Noah Dobson,D,25,"6' 4""",200 lbs,R,"Summerside, CAN",01/07/00,Roster,,https://www.espn.com/nhl/player/_/id/4352732,Defense
New York Islanders,nyi,Scott Mayfield,D,32,"6' 5""",213 lbs,R,"St. Louis, MO",10/14/92,Roster,,https://www.espn.com/nhl/player/_/id/2563069,Defense
New York Islanders,nyi,Adam Pelech,D,30,"6' 3""",210 lbs,L,"Toronto, CAN",08/16/94,Roster,,https://www.espn.com/nhl/player/_/id/3069621,Defense
New York Islanders,nyi,Scott Perunovich,D,26,"5' 10""",175 lbs,R,"Hibbing, MN",08/18/98,Roster,,https://www.espn.com/nhl/player/_/id/4320665,Defense
New York Islanders,nyi,Ryan Pulock,D,30,"6' 2""",220 lbs,R,"Dauphin, CAN",10/06/94,Roster,,https://www.espn.com/nhl/player/_/id/3042019,Defense
New York Islanders,nyi,Mike Reilly,D,31,"6' 2""",191 lbs,L,"Chicago, IL",07/13/93,Roster,,https://www.espn.com/nhl/player/_/id/2563077,Defense
New York Islanders,nyi,Alexander Romanov,D,25,"6' 1""",220 lbs,L,"Moscow, RUS",01/06/00,Roster,,https://www.espn.com/nhl/player/_/id/4587854,Defense
New York Islanders,nyi,Marcus Hogberg,G,30,"6' 5""",234 lbs,L,"Orebro, SWE",11/25/94,Roster,,https://www.espn.com/nhl/player/_/id/3042084,Goalies
New York Islanders,nyi,Tristan Lennox,G,22,"6' 3""",193 lbs,L,"Ottawa, CAN",10/21/02,Roster,,https://www.espn.com/nhl/player/_/id/4894996,Goalies
New York Islanders,nyi,Ilya Sorokin,G,29,"6' 4""",211 lbs,L,"Mezhdurechensk, RUS",08/04/95,Roster,,https://www.espn.com/nhl/player/_/id/3151981,Goalies
New York Islanders,nyi,Semyon Varlamov,G,37,"6' 2""",201 lbs,L,"Kuybyshev, USSR",04/27/88,Roster,,https://www.espn.com/nhl/player/_/id/3759,Goalies
New York Rangers,nyr,Jonny Brodzinski,C,32,"6' 0""",211 lbs,L,"Ham Lake, MN",06/19/93,Roster,,https://www.espn.com/nhl/player/_/id/3025614,Centers
New York Rangers,nyr,Sam Carrick,C,33,"6' 0""",202 lbs,R,"Markham, CAN",02/04/92,Roster,,https://www.espn.com/nhl/player/_/id/5474,Centers
New York Rangers,nyr,Adam Edstrom,C,24,"6' 7""",241 lbs,L,"Karlstad, SWE",10/12/00,Roster,,https://www.espn.com/nhl/player/_/id/4894222,Centers
New York Rangers,nyr,Juuso Parssinen,C,24,"6' 3""",212 lbs,L,"Hameenlinna, FIN",02/01/01,Roster,,https://www.espn.com/nhl/player/_/id/4867883,Centers
New York Rangers,nyr,Matt Rempe,C,22,"6' 9""",255 lbs,R,"Calgary, CAN",06/29/02,Roster,,https://www.espn.com/nhl/player/_/id/4697820,Centers
New York Rangers,nyr,Carey Terrance,C,20,"6' 0""",175 lbs,L,"Akwesasne, NY",05/10/05,Roster,,https://www.espn.com/nhl/player/_/id/5149246,Centers
New York Rangers,nyr,Vincent Trocheck,C,31,"5' 11""",188 lbs,R,"Pittsburgh, PA",07/11/93,Roster,,https://www.espn.com/nhl/player/_/id/2563036,Centers
New York Rangers,nyr,Mika Zibanejad,C,32,"6' 2""",203 lbs,R,"Huddinge, SWE",04/18/93,Roster,,https://www.espn.com/nhl/player/_/id/2562637,Centers
New York Rangers,nyr,Brett Berard,LW,22,"5' 9""",175 lbs,L,"Providence, RI",09/09/02,Roster,,https://www.espn.com/nhl/player/_/id/4697654,Left Wings
New York Rangers,nyr,Will Cuylle,LW,23,"6' 3""",212 lbs,L,"Toronto, CAN",02/05/02,Roster,,https://www.espn.com/nhl/player/_/id/4697468,Left Wings
New York Rangers,nyr,Alexis Lafreniere,LW,23,"6' 2""",196 lbs,L,"Saint-Eustache, CAN",10/11/01,Roster,,https://www.espn.com/nhl/player/_/id/4697382,Left Wings
New York Rangers,nyr,J.T. Miller,LW,32,"6' 1""",218 lbs,L,"East Palestine, OH",03/14/93,Roster,,https://www.espn.com/nhl/player/_/id/2590852,Left Wings
New York Rangers,nyr,Brennan Othmann,LW,22,"6' 0""",192 lbs,L,"Scarborough, CAN",01/05/03,Roster,,https://www.espn.com/nhl/player/_/id/4874733,Left Wings
New York Rangers,nyr,Artemi Panarin,LW,33,"6' 0""",177 lbs,R,"Korkino, USSR",10/30/91,Roster,,https://www.espn.com/nhl/player/_/id/3891952,Left Wings
New York Rangers,nyr,Nicolas Aube-Kubel,RW,29,"6' 0""",213 lbs,R,"Slave Lake, CAN",05/10/96,Roster,,https://www.espn.com/nhl/player/_/id/3115014,Right Wings
New York Rangers,nyr,Arthur Kaliyev,RW,23,"6' 2""",210 lbs,L,"Tashkent, UZB",06/26/01,Roster,,https://www.espn.com/nhl/player/_/id/4565256,Right Wings
New York Rangers,nyr,Gabe Perreault,RW,20,"5' 11""",178 lbs,L,"Hinsdale, IL",05/07/05,Roster,,https://www.espn.com/nhl/player/_/id/5149204,Right Wings
New York Rangers,nyr,Will Borgen,D,28,"6' 3""",204 lbs,R,"Moorhead, MN",12/19/96,Roster,,https://www.espn.com/nhl/player/_/id/3941946,Defense
New York Rangers,nyr,Calvin de Haan,D,34,"6' 1""",192 lbs,L,"Carp, CAN",05/09/91,Roster,,https://www.espn.com/nhl/player/_/id/5266,Defense
New York Rangers,nyr,Adam Fox,D,27,"5' 11""",180 lbs,R,"Jericho, NY",02/17/98,Roster,,https://www.espn.com/nhl/player/_/id/4197146,Defense
New York Rangers,nyr,Zac Jones,D,24,"5' 11""",190 lbs,L,"Glen Allen, VA",10/18/00,Roster,,https://www.espn.com/nhl/player/_/id/4781635,Defense
New York Rangers,nyr,K'Andre Miller,D,25,"6' 5""",210 lbs,L,"Hopkins, MN",01/21/00,Roster,,https://www.espn.com/nhl/player/_/id/4352770,Defense
New York Rangers,nyr,Matthew Robertson,D,24,"6' 4""",201 lbs,L,"Edmonton, CAN",03/09/01,Roster,,https://www.espn.com/nhl/player/_/id/4565272,Defense
New York Rangers,nyr,Braden Schneider,D,23,"6' 4""",213 lbs,R,"Prince Albert, CAN",09/20/01,Roster,,https://www.espn.com/nhl/player/_/id/4697402,Defense
New York Rangers,nyr,Carson Soucy,D,30,"6' 5""",208 lbs,L,"Viking, CAN",07/27/94,Roster,,https://www.espn.com/nhl/player/_/id/3042198,Defense
New York Rangers,nyr,Urho Vaakanainen,D,26,"6' 2""",205 lbs,L,"Joensuu, FIN",01/01/99,Roster,,https://www.espn.com/nhl/player/_/id/4233619,Defense
New York Rangers,nyr,Jonathan Quick,G,39,"6' 1""",220 lbs,L,"Hamden, CT",01/21/86,Roster,,https://www.espn.com/nhl/player/_/id/3634,Goalies
New York Rangers,nyr,Igor Shesterkin,G,29,"6' 1""",195 lbs,L,"Moscow, RUS",12/30/95,Roster,,https://www.espn.com/nhl/player/_/id/3151297,Goalies
Ottawa Senators,ott,Nick Cousins,C,31,"5' 11""",186 lbs,L,"Belleville, CAN",07/20/93,Roster,,https://www.espn.com/nhl/player/_/id/2563027,Centers
Ottawa Senators,ott,Dylan Cozens,C,24,"6' 3""",207 lbs,R,"Whitehorse, CAN",02/09/01,Roster,,https://www.espn.com/nhl/player/_/id/4565228,Centers
Ottawa Senators,ott,Ridly Greig,C,22,"6' 0""",188 lbs,L,"Lethbridge, CAN",08/08/02,Roster,,https://www.espn.com/nhl/player/_/id/4697411,Centers
Ottawa Senators,ott,Stephen Halliday,C,22,"6' 4""",212 lbs,L,"Glenwood, MD",07/02/02,Roster,,https://www.espn.com/nhl/player/_/id/5136706,Centers
Ottawa Senators,ott,Matthew Highmore,C,29,"5' 11""",186 lbs,L,"Halifax, CAN",02/27/96,Roster,,https://www.espn.com/nhl/player/_/id/4135544,Centers
Ottawa Senators,ott,Jan Jenik,C,24,"6' 1""",172 lbs,L,"Novy Jicin, CZE",09/15/00,Roster,,https://www.espn.com/nhl/player/_/id/4587568,Centers
Ottawa Senators,ott,Garrett Pilon,C,27,"5' 10""",175 lbs,R,"Saskatoon, CAN",04/13/98,Roster,,https://www.espn.com/nhl/player/_/id/4063242,Centers
Ottawa Senators,ott,Shane Pinto,C,24,"6' 3""",204 lbs,R,"Franklin Square, NY",11/12/00,Roster,,https://www.espn.com/nhl/player/_/id/4565255,Centers
Ottawa Senators,ott,Tim Stutzle,C,23,"6' 0""",192 lbs,L,"Viersen, GER",01/15/02,Roster,,https://www.espn.com/nhl/player/_/id/4697384,Centers
Ottawa Senators,ott,Wyatt Bongiovanni,LW,25,"6' 0""",149 lbs,L,"Birmingham, MI",07/24/99,Roster,,https://www.espn.com/nhl/player/_/id/5188601,Left Wings
Ottawa Senators,ott,Angus Crookshank,LW,25,"5' 10""",181 lbs,L,"North Vancouver, CAN",10/02/99,Roster,,https://www.espn.com/nhl/player/_/id/4588209,Left Wings
Ottawa Senators,ott,David Perron,LW,37,"6' 0""",198 lbs,R,"Sherbrooke, CAN",05/28/88,Roster,,https://www.espn.com/nhl/player/_/id/3792,Left Wings
Ottawa Senators,ott,Cole Reinhardt,LW,25,"6' 1""",207 lbs,L,"Calgary, CAN",02/01/00,Roster,,https://www.espn.com/nhl/player/_/id/4894702,Left Wings
Ottawa Senators,ott,Brady Tkachuk,LW,25,"6' 4""",225 lbs,L,"Scottsdale, AZ",09/16/99,Roster,,https://www.espn.com/nhl/player/_/id/4319858,Left Wings
Ottawa Senators,ott,Fabian Zetterlund,LW,25,"5' 11""",220 lbs,R,"Karlstad, SWE",08/25/99,Roster,,https://www.espn.com/nhl/player/_/id/4587837,Left Wings
Ottawa Senators,ott,Michael Amadio,RW,29,"6' 1""",199 lbs,R,"Sault Ste. Marie, CAN",05/13/96,Roster,,https://www.espn.com/nhl/player/_/id/3149829,Right Wings
Ottawa Senators,ott,Drake Batherson,RW,27,"6' 3""",200 lbs,R,"Fort Wayne, IN",04/27/98,Roster,,https://www.espn.com/nhl/player/_/id/4271734,Right Wings
Ottawa Senators,ott,Tyler Boucher,RW,22,"6' 1""",205 lbs,R,"Haddonfield, NJ",01/16/03,Roster,,https://www.espn.com/nhl/player/_/id/4874724,Right Wings
Ottawa Senators,ott,Adam Gaudette,RW,28,"6' 1""",187 lbs,R,"Braintree, MA",10/03/96,Roster,,https://www.espn.com/nhl/player/_/id/3942868,Right Wings
Ottawa Senators,ott,Claude Giroux,RW,37,"5' 11""",188 lbs,R,"Hearst, CAN",01/12/88,Roster,,https://www.espn.com/nhl/player/_/id/3775,Right Wings
Ottawa Senators,ott,Hayden Hodgson,RW,29,"6' 2""",208 lbs,R,"Windsor, CAN",03/02/96,Roster,,https://www.espn.com/nhl/player/_/id/3150479,Right Wings
Ottawa Senators,ott,Zack MacEwen,RW,28,"6' 4""",240 lbs,R,"Charlottetown, CAN",07/08/96,Roster,,https://www.espn.com/nhl/player/_/id/4063569,Right Wings
Ottawa Senators,ott,Thomas Chabot,D,28,"6' 1""",203 lbs,L,"Sainte-Marie, CAN",01/30/97,Roster,,https://www.espn.com/nhl/player/_/id/3900219,Defense
Ottawa Senators,ott,Dennis Gilbert,D,28,"6' 2""",216 lbs,L,"Buffalo, NY",10/30/96,Roster,,https://www.espn.com/nhl/player/_/id/3942030,Defense
Ottawa Senators,ott,Tomas Hamara,D,21,"6' 0""",185 lbs,L,"Prague, CZE",03/09/04,Roster,,https://www.espn.com/nhl/player/_/id/5103083,Defense
Ottawa Senators,ott,Travis Hamonic,D,34,"6' 0""",195 lbs,R,"St. Malo, CAN",08/16/90,Roster,,https://www.espn.com/nhl/player/_/id/5073,Defense
Ottawa Senators,ott,Nick Jensen,D,34,"6' 0""",196 lbs,R,"Rogers, MN",09/21/90,Roster,,https://www.espn.com/nhl/player/_/id/3025608,Defense
Ottawa Senators,ott,Tyler Kleven,D,23,"6' 5""",221 lbs,L,"Fargo, ND",01/10/02,Roster,,https://www.espn.com/nhl/player/_/id/4697448,Defense
Ottawa Senators,ott,Nikolas Matinpalo,D,26,"6' 3""",211 lbs,R,"Espoo, FIN",10/05/98,Roster,,https://www.espn.com/nhl/player/_/id/5174232,Defense
Ottawa Senators,ott,Jake Sanderson,D,22,"6' 2""",204 lbs,L,"Whitefish, MT",07/08/02,Roster,,https://www.espn.com/nhl/player/_/id/4697386,Defense
Ottawa Senators,ott,Donovan Sebrango,D,23,"6' 2""",221 lbs,L,"Ottawa, CAN",01/12/02,Roster,,https://www.espn.com/nhl/player/_/id/4697791,Defense
Ottawa Senators,ott,Lassi Thomson,D,24,"6' 0""",190 lbs,R,"Tampere, FIN",09/24/00,Roster,,https://www.espn.com/nhl/player/_/id/4565240,Defense
Ottawa Senators,ott,Carter Yakemchuk,D,19,"6' 3""",202 lbs,R,"Fort Mcmurray, CAN",09/29/05,Roster,,https://www.espn.com/nhl/player/_/id/5216868,Defense
Ottawa Senators,ott,Artem Zub,D,29,"6' 3""",200 lbs,R,"Khabarovsk, USSR",10/03/95,Roster,,https://www.espn.com/nhl/player/_/id/4712021,Defense
Ottawa Senators,ott,Anton Forsberg,G,32,"6' 3""",198 lbs,L,"Harnosand, SWE",11/27/92,Roster,,https://www.espn.com/nhl/player/_/id/3036851,Goalies
Ottawa Senators,ott,Leevi Merilainen,G,22,"6' 2""",158 lbs,L,"Oulu, FIN",08/13/02,Roster,,https://www.espn.com/nhl/player/_/id/4894703,Goalies
Ottawa Senators,ott,Mads Sogaard,G,24,"6' 7""",196 lbs,L,"Aalborg, DEN",12/13/00,Roster,,https://www.espn.com/nhl/player/_/id/4565260,Goalies
Ottawa Senators,ott,Linus Ullmark,G,31,"6' 4""",215 lbs,L,"Lugnvik, SWE",07/31/93,Roster,,https://www.espn.com/nhl/player/_/id/3069285,Goalies
Philadelphia Flyers,phi,Sean Couturier,C,32,"6' 4""",210 lbs,L,"Phoenix, AZ",12/07/92,Roster,,https://www.espn.com/nhl/player/_/id/2562601,Centers
Philadelphia Flyers,phi,Ryan Poehling,C,26,"6' 2""",204 lbs,L,"Lakeville, MN",01/03/99,Roster,,https://www.espn.com/nhl/player/_/id/4233668,Centers
Philadelphia Flyers,phi,Noah Cates,LW,26,"6' 2""",194 lbs,L,"Stillwater, MN",02/05/99,Roster,,https://www.espn.com/nhl/player/_/id/4419682,Left Wings
Philadelphia Flyers,phi,Nicolas Deslauriers,LW,34,"6' 1""",218 lbs,L,"La Salle, CAN",02/22/91,Roster,,https://www.espn.com/nhl/player/_/id/5193,Left Wings
Philadelphia Flyers,phi,Karsen Dorwart,LW,22,"6' 1""",194 lbs,L,"Sherwood, OR",09/17/02,Roster,,https://www.espn.com/nhl/player/_/id/5277447,Left Wings
Philadelphia Flyers,phi,Jakob Pelletier,LW,24,"5' 9""",170 lbs,L,"Quebec City, CAN",03/07/01,Roster,,https://www.espn.com/nhl/player/_/id/4565247,Left Wings
Philadelphia Flyers,phi,Bobby Brink,RW,23,"5' 8""",169 lbs,R,"Minnetonka, MN",07/08/01,Roster,,https://www.espn.com/nhl/player/_/id/4565257,Right Wings
Philadelphia Flyers,phi,Tyson Foerster,RW,23,"6' 2""",215 lbs,R,"Alliston, CAN",01/18/02,Roster,,https://www.espn.com/nhl/player/_/id/4697406,Right Wings
Philadelphia Flyers,phi,Nikita Grebenkin,RW,22,"6' 2""",210 lbs,L,"Serov, RUS",05/02/03,Roster,,https://www.espn.com/nhl/player/_/id/5188490,Right Wings
Philadelphia Flyers,phi,Garnet Hathaway,RW,33,"6' 2""",212 lbs,R,"Naples, FL",11/23/91,Roster,,https://www.espn.com/nhl/player/_/id/3149633,Right Wings
Philadelphia Flyers,phi,Devin Kaplan,RW,21,"6' 3""",200 lbs,R,"Bridgewater, NJ",01/10/04,Roster,,https://www.espn.com/nhl/player/_/id/5188383,Right Wings
Philadelphia Flyers,phi,Travis Konecny,RW,28,"5' 10""",192 lbs,R,"London, CAN",03/11/97,Roster,,https://www.espn.com/nhl/player/_/id/3900169,Right Wings
Philadelphia Flyers,phi,Matvei Michkov,RW,20,"5' 10""",172 lbs,L,"Perm, RUS",12/09/04,Roster,,https://www.espn.com/nhl/player/_/id/5149170,Right Wings
Philadelphia Flyers,phi,Owen Tippett,RW,26,"6' 1""",210 lbs,R,"Peterborough, CAN",02/16/99,Roster,,https://www.espn.com/nhl/player/_/id/4392072,Right Wings
Philadelphia Flyers,phi,Emil Andrae,D,23,"5' 9""",189 lbs,L,"Vasteras, SWE",02/23/02,Roster,,https://www.espn.com/nhl/player/_/id/4697457,Defense
Philadelphia Flyers,phi,Jamie Drysdale,D,23,"5' 11""",185 lbs,R,"Toronto, CAN",04/08/02,Roster,,https://www.espn.com/nhl/player/_/id/4697387,Defense
Philadelphia Flyers,phi,Ryan Ellis,D,34,"5' 10""",180 lbs,R,"Hamilton, CAN",01/03/91,Roster,,https://www.espn.com/nhl/player/_/id/5169,Defense
Philadelphia Flyers,phi,Rasmus Ristolainen,D,30,"6' 4""",208 lbs,R,"Turku, FIN",10/27/94,Roster,,https://www.espn.com/nhl/player/_/id/3041999,Defense
Philadelphia Flyers,phi,Travis Sanheim,D,29,"6' 4""",222 lbs,L,"Elkhorn, CAN",03/29/96,Roster,,https://www.espn.com/nhl/player/_/id/3114757,Defense
Philadelphia Flyers,phi,Nick Seeler,D,32,"6' 3""",197 lbs,L,"Eden Prairie, MN",06/03/93,Roster,,https://www.espn.com/nhl/player/_/id/2564164,Defense
Philadelphia Flyers,phi,Cam York,D,24,"6' 0""",194 lbs,L,"Anaheim, CA",01/05/01,Roster,,https://www.espn.com/nhl/player/_/id/4565235,Defense
Philadelphia Flyers,phi,Egor Zamula,D,25,"6' 3""",200 lbs,L,"Chelyabinsk, RUS",03/30/00,Roster,,https://www.espn.com/nhl/player/_/id/4392268,Defense
Philadelphia Flyers,phi,Samuel Ersson,G,25,"6' 3""",194 lbs,L,"Falun, SWE",10/20/99,Roster,,https://www.espn.com/nhl/player/_/id/4587815,Goalies
Philadelphia Flyers,phi,Ivan Fedotov,G,28,"6' 7""",214 lbs,L,--,11/28/96,Roster,,https://www.espn.com/nhl/player/_/id/3942685,Goalies
Philadelphia Flyers,phi,Aleksei Kolosov,G,23,"6' 1""",185 lbs,L,"Minsk, BLR",01/04/02,Roster,,https://www.espn.com/nhl/player/_/id/5188331,Goalies
Pittsburgh Penguins,pit,Noel Acciari,C,33,"5' 11""",209 lbs,R,"Johnston, RI",12/01/91,Roster,,https://www.espn.com/nhl/player/_/id/3096237,Centers
Pittsburgh Penguins,pit,Sidney Crosby,C,37,"5' 11""",200 lbs,L,"Cole Harbour, CAN",08/07/87,Roster,,https://www.espn.com/nhl/player/_/id/3114,Centers
Pittsburgh Penguins,pit,Connor Dewar,C,25,"5' 10""",192 lbs,L,"The Pas, CAN",06/26/99,Roster,,https://www.espn.com/nhl/player/_/id/4588004,Centers
Pittsburgh Penguins,pit,Blake Lizotte,C,27,"5' 9""",173 lbs,L,"Lindstrom, MN",12/13/97,Roster,,https://www.espn.com/nhl/player/_/id/4316983,Centers
Pittsburgh Penguins,pit,Evgeni Malkin,C,38,"6' 5""",210 lbs,L,"Magnitogorsk, USSR",07/31/86,Roster,,https://www.espn.com/nhl/player/_/id/3124,Centers
Pittsburgh Penguins,pit,Tommy Novak,C,28,"6' 1""",179 lbs,L,"Saint Paul, MN",04/28/97,Roster,,https://www.espn.com/nhl/player/_/id/3942061,Centers
Pittsburgh Penguins,pit,Philip Tomasino,C,23,"6' 0""",190 lbs,R,"Mississauga, CAN",07/28/01,Roster,,https://www.espn.com/nhl/player/_/id/4565245,Centers
Pittsburgh Penguins,pit,Danton Heinen,LW,29,"6' 2""",195 lbs,L,"Langley, CAN",07/05/95,Roster,,https://www.espn.com/nhl/player/_/id/3151741,Left Wings
Pittsburgh Penguins,pit,Bokondji Imama,LW,28,"6' 1""",221 lbs,L,"Montreal, CAN",08/03/96,Roster,,https://www.espn.com/nhl/player/_/id/3939856,Left Wings
Pittsburgh Penguins,pit,Matt Nieto,LW,32,"5' 11""",187 lbs,L,"Long Beach, CA",11/05/92,Roster,,https://www.espn.com/nhl/player/_/id/2563076,Left Wings
Pittsburgh Penguins,pit,Kevin Hayes,RW,33,"6' 5""",216 lbs,L,"Dorchester, MA",05/08/92,Roster,,https://www.espn.com/nhl/player/_/id/5767,Right Wings
Pittsburgh Penguins,pit,Rutger McGroarty,RW,21,"6' 0""",200 lbs,L,"Lincoln, NE",03/03/04,Roster,,https://www.espn.com/nhl/player/_/id/5080158,Right Wings
Pittsburgh Penguins,pit,Rickard Rakell,RW,32,"6' 1""",191 lbs,R,"Sundbyberg, SWE",05/05/93,Roster,,https://www.espn.com/nhl/player/_/id/2562629,Right Wings
Pittsburgh Penguins,pit,Bryan Rust,RW,33,"5' 11""",198 lbs,R,"Pontiac, MI",05/11/92,Roster,,https://www.espn.com/nhl/player/_/id/2591155,Right Wings
Pittsburgh Penguins,pit,Sebastian Aho,D,29,"5' 10""",180 lbs,L,"Umea, SWE",02/17/96,Roster,,https://www.espn.com/nhl/player/_/id/4272688,Defense
Pittsburgh Penguins,pit,Ryan Graves,D,30,"6' 5""",222 lbs,L,"Yarmouth, CAN",05/21/95,Roster,,https://www.espn.com/nhl/player/_/id/3042122,Defense
Pittsburgh Penguins,pit,Matt Grzelcyk,D,31,"5' 10""",180 lbs,L,"Charlestown, MA",01/05/94,Roster,,https://www.espn.com/nhl/player/_/id/3069448,Defense
Pittsburgh Penguins,pit,P.O Joseph,D,25,"6' 2""",185 lbs,L,"Chambly, CAN",07/01/99,Roster,,https://www.espn.com/nhl/player/_/id/4233653,Defense
Pittsburgh Penguins,pit,Erik Karlsson,D,35,"6' 0""",186 lbs,R,"Landsbro, SWE",05/31/90,Roster,,https://www.espn.com/nhl/player/_/id/5164,Defense
Pittsburgh Penguins,pit,Vladislav Kolyachonok,D,24,"6' 2""",195 lbs,L,"Minsk, BLR",05/26/01,Roster,,https://www.espn.com/nhl/player/_/id/4565274,Defense
Pittsburgh Penguins,pit,Kris Letang,D,38,"6' 0""",193 lbs,R,"Montreal, CAN",04/24/87,Roster,,https://www.espn.com/nhl/player/_/id/3539,Defense
Pittsburgh Penguins,pit,Ryan Shea,D,28,"6' 1""",220 lbs,L,"Milton, MA",02/11/97,Roster,,https://www.espn.com/nhl/player/_/id/3942033,Defense
Pittsburgh Penguins,pit,Conor Timmins,D,26,"6' 3""",213 lbs,R,"Thorold, CAN",09/18/98,Roster,,https://www.espn.com/nhl/player/_/id/4233868,Defense
Pittsburgh Penguins,pit,Tristan Jarry,G,30,"6' 2""",195 lbs,L,"Surrey, CAN",04/29/95,Roster,,https://www.espn.com/nhl/player/_/id/3042020,Goalies
Pittsburgh Penguins,pit,Alex Nedeljkovic,G,29,"6' 0""",203 lbs,L,"Parma, OH",01/07/96,Roster,,https://www.espn.com/nhl/player/_/id/3114994,Goalies
San Jose Sharks,sj,Thomas Bordeleau,C,23,"5' 10""",179 lbs,L,"Terrebonne, CAN",01/03/02,Roster,,https://www.espn.com/nhl/player/_/id/4697443,Centers
San Jose Sharks,sj,Macklin Celebrini,C,19,"6' 0""",190 lbs,L,"Vancouver, CAN",06/13/06,Roster,,https://www.espn.com/nhl/player/_/id/5206628,Centers
San Jose Sharks,sj,Ty Dellandrea,C,24,"6' 2""",190 lbs,R,"Toronto, CAN",07/21/00,Roster,,https://www.espn.com/nhl/player/_/id/4352747,Centers
San Jose Sharks,sj,Barclay Goodrow,C,32,"6' 2""",209 lbs,L,"Toronto, CAN",02/26/93,Roster,,https://www.espn.com/nhl/player/_/id/3069411,Centers
San Jose Sharks,sj,Noah Gregor,C,26,"6' 0""",201 lbs,L,"Beaumont, CAN",07/28/98,Roster,,https://www.espn.com/nhl/player/_/id/4063460,Centers
